left;top;botton;rigth
405;295;315;5
405;295;325;15
405;295;335;25
405;295;340;30
405;295;345;35
405;295;350;40
405;295;355;45
405;295;360;50
405;295;365;55
405;295;370;60
405;295;380;70
405;295;390;80
405;295;395;85
405;295;400;90
405;295;405;95
405;295;410;100
405;295;415;105
405;295;420;110
405;295;425;115
405;295;430;120
405;295;435;125
405;295;445;135
405;295;450;270
405;295;445;275
405;295;440;280
405;295;435;285
405;295;430;290
405;295;425;295
405;295;420;300
405;295;410;310
405;295;400;320
405;295;390;330
405;295;385;335
405;295;380;340
405;295;375;345
405;295;370;350
405;295;365;355
405;295;360;360
405;295;355;365
405;295;345;375
405;295;335;385
405;295;330;390
405;295;315;395
410;295;310;395
425;295;305;395
430;290;305;395
440;280;305;395
450;270;305;395
455;265;305;395
460;260;305;395
465;255;305;395
470;250;305;395
475;245;305;395
480;240;305;395
485;235;305;395
495;225;305;395
505;215;305;395
510;210;305;395
515;205;305;395
520;200;305;395
525;195;305;395
530;190;305;395
535;185;305;395
540;180;305;395
545;175;305;395
550;170;305;395
560;160;305;395
570;150;305;395
575;145;305;395
580;140;305;395
585;135;305;395
590;130;305;395
595;125;305;395
600;120;305;395
605;115;305;395
615;105;305;395
625;95;305;395
635;85;305;395
640;80;305;395
645;75;305;395
650;70;305;395
655;65;305;395
660;60;305;395
665;55;305;395
670;50;305;395
680;40;305;395
690;30;305;395
695;25;305;395
700;20;305;395
705;15;305;395
710;10;305;395
715;5;305;395
720;0;305;395
725;0;305;395
730;5;305;395
725;10;305;395
715;20;305;395
705;30;305;395
700;35;305;395
695;40;305;395
690;45;305;395
685;50;305;395
680;55;305;395
675;60;305;395
670;65;305;395
660;75;305;395
650;85;305;395
645;90;305;395
640;95;305;395
635;100;305;395
630;105;305;395
625;110;305;395
620;115;305;395
615;120;305;395
610;125;305;395
605;130;305;395
595;140;305;395
585;150;305;395
580;155;305;395
575;160;305;395
570;165;305;395
565;170;305;395
560;175;305;395
555;180;305;395
550;185;305;395
540;195;305;395
530;205;305;395
520;215;305;395
515;220;305;395
510;225;305;395
505;230;305;395
500;235;305;395
495;240;305;395
490;245;305;395
485;250;305;395
475;260;305;395
465;270;305;395
460;275;305;395
455;280;305;395
450;285;305;395
445;290;305;395
440;295;305;395
435;295;305;395
430;295;305;395
420;295;315;395
410;295;325;395
405;295;335;395
405;295;340;395
405;295;345;390
405;295;350;385
405;295;355;380
405;295;360;375
405;295;365;370
405;295;370;365
405;295;380;355
405;295;390;345
405;295;395;340
405;295;400;335
405;295;405;330
405;295;410;325
405;295;415;320
405;295;420;315
405;295;425;310
405;295;430;305
405;295;435;300
405;295;445;290
405;295;450;155
405;295;445;150
405;295;440;145
405;295;435;140
405;295;430;135
405;295;425;130
405;295;420;125
405;295;410;115
405;295;400;105
405;295;390;95
405;295;385;90
405;295;380;85
405;295;375;80
405;295;370;75
405;295;365;70
405;295;360;65
405;295;355;60
405;295;345;50
405;295;335;40
405;295;330;35
405;295;325;30
405;295;320;25
405;295;315;20
405;295;310;15
405;295;305;0
405;290;305;5
405;280;305;15
405;270;305;25
405;265;305;30
405;260;305;35
405;255;305;40
405;250;305;45
405;245;305;50
405;240;305;55
405;235;305;60
405;225;305;70
405;215;305;80
405;210;305;85
405;205;305;90
405;200;305;95
405;195;305;100
405;190;305;105
405;185;305;110
405;180;305;115
405;175;305;120
405;170;305;125
405;160;305;135
405;150;305;145
405;145;305;150
405;140;305;155
405;135;305;160
405;130;305;165
405;125;305;170
405;120;305;175
405;115;305;180
405;105;305;190
405;95;305;200
405;85;305;210
405;80;305;215
405;75;305;220
405;70;305;225
405;65;305;230
405;60;305;235
405;55;305;240
405;50;305;245
405;40;305;255
405;30;305;265
405;25;305;270
405;20;305;275
405;15;305;280
405;10;305;285
405;5;305;290
405;0;305;295
405;0;305;300
405;10;305;310
405;20;305;320
405;30;305;330
405;35;305;335
405;40;305;340
405;45;305;345
405;50;305;350
405;55;305;355
405;60;305;360
405;65;305;365
405;75;305;375
405;85;305;385
405;90;305;390
405;105;305;395
410;110;305;395
415;115;305;395
420;120;305;395
425;125;305;395
430;130;305;395
440;140;305;395
450;150;305;395
455;155;305;395
460;160;305;395
465;165;305;395
470;170;305;395
475;175;305;395
480;180;305;395
485;185;305;395
495;195;305;395
505;205;305;395
515;215;305;395
520;220;305;395
525;225;305;395
530;230;305;395
535;235;305;395
540;240;305;395
545;245;305;395
550;250;305;395
560;260;305;395
570;270;305;395
575;275;305;395
580;280;305;395
585;285;305;395
590;290;305;395
595;295;305;395
600;295;305;395
605;295;305;395
615;295;315;395
625;295;325;395
635;295;335;395
640;295;340;395
645;295;345;395
650;295;350;395
655;295;355;395
660;295;360;395
665;295;365;395
670;295;370;395
680;295;380;395
690;295;390;395
695;295;395;395
700;295;400;395
705;295;405;395
710;295;410;395
715;295;415;395
720;295;420;395
725;295;425;395
730;295;430;395
725;295;435;395
715;295;445;395
580;295;450;395
575;295;445;395
570;295;440;395
565;295;435;395
560;295;430;395
555;295;425;395
550;295;420;395
540;295;410;395
530;295;400;395
520;295;390;395
515;295;385;395
510;295;380;395
505;295;375;395
500;295;370;395
495;295;365;395
490;295;360;395
485;295;355;395
475;295;345;395
465;295;335;395
460;295;330;395
455;295;325;395
450;295;320;395
445;295;315;395
440;295;310;395
420;290;305;395
410;280;305;395
405;270;305;395
405;265;305;395
405;260;305;390
405;255;305;385
405;250;305;380
405;245;305;375
405;240;305;370
405;235;305;365
405;225;305;355
405;215;305;345
405;210;305;340
405;205;305;335
405;200;305;330
405;195;305;325
405;190;305;320
405;185;305;315
405;180;305;310
405;175;305;305
405;170;305;300
405;160;305;290
405;150;305;280
405;145;305;275
405;140;305;270
405;135;305;265
405;130;305;260
405;125;305;255
405;120;305;250
405;115;305;245
405;105;305;235
405;95;305;225
405;85;305;215
405;80;305;210
405;75;305;205
405;70;305;200
405;65;305;195
405;60;305;190
405;55;305;185
405;50;305;180
405;40;305;170
405;30;305;160
405;25;305;155
405;20;305;150
405;15;305;145
405;10;305;140
405;5;305;135
405;0;305;130
405;0;305;125
405;10;305;115
405;20;305;105
405;30;305;95
405;35;305;90
405;40;305;85
405;45;305;80
405;50;305;75
405;55;305;70
405;60;305;65
405;65;305;60
405;75;305;50
405;85;305;40
405;90;305;35
405;95;305;30
405;100;305;25
405;105;305;20
405;110;305;15
405;115;305;10
405;120;305;5
405;125;305;0
405;130;305;5
405;140;305;15
405;150;305;25
405;155;305;30
405;160;305;35
405;165;305;40
405;170;305;45
405;175;305;50
405;180;305;55
405;185;305;60
405;195;305;70
405;205;305;80
405;215;305;90
405;220;305;95
405;225;305;100
405;230;305;105
405;235;305;110
405;240;305;115
405;245;305;120
405;250;305;125
405;260;305;135
405;270;305;145
405;275;305;150
405;280;305;155
405;285;305;160
405;290;305;165
405;295;305;170
405;295;305;175
405;295;305;180
405;295;315;190
405;295;325;200
405;295;335;210
405;295;340;215
405;295;345;220
405;295;350;225
405;295;355;230
405;295;360;235
405;295;365;240
405;295;370;245
405;295;380;255
405;295;390;265
405;295;395;270
405;295;400;275
405;295;405;280
405;295;410;285
405;295;415;290
405;295;420;295
405;295;425;300
405;295;435;310
405;295;445;320
455;295;450;395
460;295;445;395
465;295;440;395
470;295;435;395
475;295;430;395
480;295;425;395
485;295;420;395
495;295;410;395
505;295;400;395
515;295;390;395
520;295;385;395
525;295;380;395
530;295;375;395
535;295;370;395
540;295;365;395
545;295;360;395
550;295;355;395
560;295;345;395
570;295;335;395
575;295;330;395
580;295;325;395
585;295;320;395
590;295;315;395
595;295;310;395
615;290;305;395
625;280;305;395
635;270;305;395
640;265;305;395
645;260;305;395
650;255;305;395
655;250;305;395
660;245;305;395
665;240;305;395
670;235;305;395
680;225;305;395
690;215;305;395
695;210;305;395
700;205;305;395
705;200;305;395
710;195;305;395
715;190;305;395
720;185;305;395
725;180;305;395
730;175;305;395
725;170;305;395
715;160;305;395
705;150;305;395
700;145;305;395
695;140;305;395
690;135;305;395
685;130;305;395
680;125;305;395
675;120;305;395
670;115;305;395
660;105;305;395
650;95;305;395
640;85;305;395
635;80;305;395
630;75;305;395
625;70;305;395
620;65;305;395
615;60;305;395
610;55;305;395
605;50;305;395
595;40;305;395
585;30;305;395
580;25;305;395
575;20;305;395
570;15;305;395
565;10;305;395
560;5;305;395
555;0;305;395
550;0;305;395
540;10;305;395
530;20;305;395
520;30;305;395
515;35;305;395
510;40;305;395
505;45;305;395
500;50;305;395
495;55;305;395
490;60;305;395
485;65;305;395
475;75;305;395
465;85;305;395
460;90;305;395
455;95;305;395
450;100;305;395
445;105;305;395
440;110;305;395
435;115;305;395
430;120;305;395
420;130;305;395
410;140;305;395
405;150;305;395
405;155;305;395
405;160;305;390
405;165;305;385
405;170;305;380
405;175;305;375
405;180;305;370
405;185;305;365
405;195;305;355
405;205;305;345
405;215;305;335
405;220;305;330
405;225;305;325
405;230;305;320
405;235;305;315
405;240;305;310
405;245;305;305
405;250;305;300
405;260;305;290
405;270;305;280
405;275;305;275
405;280;305;270
405;285;305;265
405;290;305;260
405;295;305;255
405;295;305;250
405;295;305;245
405;295;315;235
405;295;325;225
405;295;335;215
405;295;340;210
405;295;345;205
405;295;350;200
405;295;355;195
405;295;360;190
405;295;365;185
405;295;370;180
405;295;380;170
405;295;390;160
405;295;395;155
405;295;400;150
405;295;405;145
405;295;410;140
405;295;415;135
405;295;420;130
405;295;425;125
405;295;435;115
405;295;445;105
405;295;450;30
405;295;445;35
405;295;440;40
405;295;435;45
405;295;430;50
405;295;425;55
405;295;420;60
405;295;410;70
405;295;400;80
405;295;390;90
405;295;385;95
405;295;380;100
405;295;375;105
405;295;370;110
405;295;365;115
405;295;360;120
405;295;355;125
405;295;345;135
405;295;335;145
405;295;330;150
405;295;325;155
405;295;320;160
405;295;315;165
405;295;310;170
405;290;305;190
405;280;305;200
405;270;305;210
405;265;305;215
405;260;305;220
405;255;305;225
405;250;305;230
405;245;305;235
405;240;305;240
405;235;305;245
405;225;305;255
405;215;305;265
405;210;305;270
405;205;305;275
405;200;305;280
405;195;305;285
405;190;305;290
405;185;305;295
405;180;305;300
405;170;305;310
405;160;305;320
405;150;305;330
405;145;305;335
405;140;305;340
405;135;305;345
405;130;305;350
405;125;305;355
405;120;305;360
405;115;305;365
405;105;305;375
405;95;305;385
405;75;305;395
410;70;305;395
415;65;305;395
420;60;305;395
425;55;305;395
430;50;305;395
440;40;305;395
450;30;305;395
455;25;305;395
460;20;305;395
465;15;305;395
470;10;305;395
475;5;305;395
480;0;305;395
485;0;305;395
495;10;305;395
505;20;305;395
515;30;305;395
520;35;305;395
525;40;305;395
530;45;305;395
535;50;305;395
540;55;305;395
545;60;305;395
550;65;305;395
560;75;305;395
570;85;305;395
575;90;305;395
580;95;305;395
585;100;305;395
590;105;305;395
595;110;305;395
600;115;305;395
605;120;305;395
615;130;305;395
625;140;305;395
635;150;305;395
640;155;305;395
645;160;305;395
650;165;305;395
655;170;305;395
660;175;305;395
665;180;305;395
670;185;305;395
680;195;305;395
690;205;305;395
700;215;305;395
705;220;305;395
710;225;305;395
715;230;305;395
720;235;305;395
725;240;305;395
730;245;305;395
725;250;305;395
715;260;305;395
705;270;305;395
700;275;305;395
695;280;305;395
690;285;305;395
685;290;305;395
680;295;305;395
675;295;305;395
670;295;305;395
660;295;315;395
650;295;325;395
640;295;335;395
635;295;340;395
630;295;345;395
625;295;350;395
620;295;355;395
615;295;360;395
610;295;365;395
605;295;370;395
595;295;380;395
585;295;390;395
580;295;395;395
575;295;400;395
570;295;405;395
565;295;410;395
560;295;415;395
555;295;420;395
550;295;425;395
540;295;435;395
530;295;445;395
405;295;450;395
405;295;445;390
405;295;440;385
405;295;435;380
405;295;430;375
405;295;425;370
405;295;420;365
405;295;410;355
405;295;400;345
405;295;390;335
405;295;385;330
405;295;380;325
405;295;375;320
405;295;370;315
405;295;365;310
405;295;360;305
405;295;355;300
405;295;345;290
405;295;335;280
405;295;330;275
405;295;325;270
405;295;320;265
405;295;315;260
405;295;310;255
405;290;305;235
405;280;305;225
405;270;305;215
405;265;305;210
405;260;305;205
405;255;305;200
405;250;305;195
405;245;305;190
405;240;305;185
405;235;305;180
405;225;305;170
405;215;305;160
405;210;305;155
405;205;305;150
405;200;305;145
405;195;305;140
405;190;305;135
405;185;305;130
405;180;305;125
405;170;305;115
405;160;305;105
405;150;305;95
405;145;305;90
405;140;305;85
405;135;305;80
405;130;305;75
405;125;305;70
405;120;305;65
405;115;305;60
405;105;305;50
405;95;305;40
405;85;305;30
405;80;305;25
405;75;305;20
405;70;305;15
405;65;305;10
405;60;305;5
405;55;305;0
405;50;305;5
405;40;305;15
405;30;305;25
405;25;305;30
405;20;305;35
405;15;305;40
405;10;305;45
405;5;305;50
405;0;305;55
405;0;305;60
405;10;305;70
405;20;305;80
405;30;305;90
405;35;305;95
405;40;305;100
405;45;305;105
405;50;305;110
405;55;305;115
405;60;305;120
405;65;305;125
405;75;305;135
405;85;305;145
405;90;305;150
405;95;305;155
405;100;305;160
405;105;305;165
405;110;305;170
405;115;305;175
405;120;305;180
405;130;305;190
405;140;305;200
405;150;305;210
405;155;305;215
405;160;305;220
405;165;305;225
405;170;305;230
405;175;305;235
405;180;305;240
405;185;305;245
405;195;305;255
405;205;305;265
405;215;305;275
405;220;305;280
405;225;305;285
405;230;305;290
405;235;305;295
405;240;305;300
405;250;305;310
405;260;305;320
405;270;305;330
405;275;305;335
405;280;305;340
405;285;305;345
405;290;305;350
405;295;305;355
405;295;305;360
405;295;305;365
405;295;315;375
405;295;325;385
405;295;345;395
410;295;350;395
415;295;355;395
420;295;360;395
425;295;365;395
430;295;370;395
440;295;380;395
450;295;390;395
455;295;395;395
460;295;400;395
465;295;405;395
470;295;410;395
475;295;415;395
480;295;420;395
485;295;425;395
495;295;435;395
505;295;445;395
640;295;450;395
645;295;445;395
650;295;440;395
655;295;435;395
660;295;430;395
665;295;425;395
670;295;420;395
680;295;410;395
690;295;400;395
700;295;390;395
705;295;385;395
710;295;380;395
715;295;375;395
720;295;370;395
725;295;365;395
730;295;360;395
725;295;355;395
715;295;345;395
705;295;335;395
700;295;330;395
695;295;325;395
690;295;320;395
685;295;315;395
680;295;310;395
660;290;305;395
650;280;305;395
640;270;305;395
635;265;305;395
630;260;305;395
625;255;305;395
620;250;305;395
615;245;305;395
610;240;305;395
605;235;305;395
595;225;305;395
585;215;305;395
580;210;305;395
575;205;305;395
570;200;305;395
565;195;305;395
560;190;305;395
555;185;305;395
550;180;305;395
540;170;305;395
530;160;305;395
520;150;305;395
515;145;305;395
510;140;305;395
505;135;305;395
500;130;305;395
495;125;305;395
490;120;305;395
485;115;305;395
475;105;305;395
465;95;305;395
455;85;305;395
450;80;305;395
445;75;305;395
440;70;305;395
435;65;305;395
430;60;305;395
420;50;305;395
410;40;305;395
405;30;305;395
405;25;305;395
405;20;305;390
405;15;305;385
405;10;305;380
405;5;305;375
405;0;305;370
405;0;305;365
405;10;305;355
405;20;305;345
405;30;305;335
405;35;305;330
405;40;305;325
405;45;305;320
405;50;305;315
405;55;305;310
405;60;305;305
405;65;305;300
405;75;305;290
405;85;305;280
405;90;305;275
405;95;305;270
405;100;305;265
405;105;305;260
405;110;305;255
405;115;305;250
405;120;305;245
405;130;305;235
405;140;305;225
405;150;305;215
